City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Awjilah,LY,2022-11-28 18:32:04,29.1081,21.2869,57.61,69,0,3.6
295,Saint Andrews,US,2022-11-28 18:32:05,34.0454,-81.1293,68.14,54,0,13.8
296,Anadyr,RU,2022-11-28 18:32:05,64.75,177.4833,28.9,79,100,29.08
297,Yerbogachen,RU,2022-11-28 18:32:05,61.2767,108.0108,-12.86,99,100,3.24
298,Raudeberg,NO,2022-11-28 18:32:06,61.9875,5.1352,47.07,66,100,4.94
299,Lavrentiya,RU,2022-11-28 18:32:06,65.5833,-171.0,13.71,96,35,3.18
300,Santa Fe,AR,2022-11-28 18:32:07,-31.6333,-60.7,97.29,20,3,8.01
301,Constitucion,CL,2022-11-28 18:32:07,-35.3333,-72.4167,65.88,68,9,6.82
302,Buala,SB,2022-11-28 18:32:07,-8.145,159.5921,78.26,86,100,3.98
303,Yumen,CN,2022-11-28 18:32:08,40.2833,97.2,1.81,42,100,18.25
304,Antalaha,MG,2022-11-28 18:32:09,-14.9003,50.2788,71.65,87,88,4.5
305,Isangel,VU,2022-11-28 18:32:10,-19.55,169.2667,77.11,88,11,5.75
306,Illapel,CL,2022-11-28 18:32:10,-31.6308,-71.1653,78.51,50,0,9.42
307,Aykhal,RU,2022-11-28 18:32:10,66.0,111.5,-25.1,100,96,5.14
308,Saint-Jerome,CA,2022-11-28 18:28:56,45.7804,-74.0036,40.23,64,75,12.66
309,Vanimo,PG,2022-11-28 18:32:11,-2.6741,141.3028,77.05,88,100,3.6
310,Esperance,AU,2022-11-28 18:32:12,-33.8667,121.9,53.44,84,0,10.02
311,Zhigansk,RU,2022-11-28 18:32:13,66.7697,123.3711,-34.29,100,96,2.77
312,Togul,RU,2022-11-28 18:32:13,53.465,85.9128,-9.31,94,100,1.59
313,Sao Filipe,CV,2022-11-28 18:32:14,14.8961,-24.4956,76.93,63,28,10.27
314,Flagstaff,US,2022-11-28 18:32:14,35.1981,-111.6513,44.26,38,51,4.0
315,Antofagasta,CL,2022-11-28 18:30:53,-23.65,-70.4,65.48,70,35,8.25
316,Matiri,TZ,2022-11-28 18:32:15,-10.75,34.9,68.61,47,6,2.01
317,Bonfim,BR,2022-11-28 18:32:15,3.0833,-59.95,85.86,62,93,3.22
318,Floriano,BR,2022-11-28 18:29:05,-6.7669,-43.0225,79.29,81,90,4.94
319,Natal,BR,2022-11-28 18:32:16,-5.795,-35.2094,86.65,65,40,18.41
320,Caloundra,AU,2022-11-28 18:32:17,-26.8,153.1333,73.89,94,100,10.2
321,Dawei,MM,2022-11-28 18:33:17,14.0833,98.2,75.18,93,43,2.68
322,Mayo,US,2022-11-28 18:33:18,38.8876,-76.5119,55.36,56,100,11.5
323,Marfino,RU,2022-11-28 18:33:18,55.7028,37.3822,24.17,85,100,13.42
324,Mizdah,LY,2022-11-28 18:33:19,31.4451,12.9801,60.31,65,98,4.97
325,Murgab,TM,2022-11-28 18:33:19,37.4966,61.9714,51.67,71,40,4.61
326,Bollnas,SE,2022-11-28 18:33:20,61.3482,16.3946,35.37,99,100,3.02
327,Abu Zabad,SD,2022-11-28 18:33:20,12.35,29.25,82.47,29,40,7.99
328,Tahoua,NE,2022-11-28 18:33:21,14.8888,5.2692,76.73,15,98,9.82
329,Bathsheba,BB,2022-11-28 18:33:21,13.2167,-59.5167,84.81,65,40,19.57
330,Qandala,SO,2022-11-28 18:33:21,11.472,49.8728,77.58,70,22,5.95
331,Sakakah,SA,2022-11-28 18:28:37,29.9697,40.2064,65.77,50,97,9.19
332,Minsk,BY,2022-11-28 18:33:22,53.9,27.5667,28.15,98,100,5.23
333,Monze,ZM,2022-11-28 18:33:23,-16.2833,27.4833,66.96,87,49,4.9
334,Bahia Blanca,AR,2022-11-28 18:33:23,-38.7196,-62.2724,95.29,37,100,1.99
335,Newport,GB,2022-11-28 18:28:58,51.5877,-2.9984,48.69,82,72,6.53
336,Wasseiges,BE,2022-11-28 18:33:24,50.6237,5.0062,47.05,92,100,5.93
337,Vila Velha,BR,2022-11-28 18:33:24,-20.3297,-40.2925,76.95,93,75,6.91
338,Saltillo,MX,2022-11-28 18:30:45,25.4167,-101.0,77.29,23,0,5.75
339,Winslow,US,2022-11-28 18:33:25,35.0242,-110.6974,51.98,25,0,6.91
340,Baykit,RU,2022-11-28 18:33:26,61.67,96.37,-6.75,97,100,4.41
341,Annau,TM,2022-11-28 18:33:26,37.8876,58.516,51.3,76,100,2.3
342,Samarai,PG,2022-11-28 18:33:27,-10.6167,150.6667,81.55,80,100,1.34
343,Progreso,MX,2022-11-28 18:31:42,21.2833,-89.6667,86.11,61,25,10.69
344,Kiama,AU,2022-11-28 18:33:27,-34.6833,150.8667,61.0,84,0,3.0
345,Trinidad,BO,2022-11-28 18:33:28,-14.8333,-64.9,96.78,46,4,4.61
346,Pacifica,US,2022-11-28 18:33:28,37.6138,-122.4869,60.71,82,75,19.57
347,Oktyabrskiy,RU,2022-11-28 18:33:28,54.4815,53.471,-1.88,100,92,3.13
348,Rathcoole,IE,2022-11-28 18:33:29,53.2828,-6.4728,45.72,91,40,9.22
349,Homer,US,2022-11-28 18:31:11,59.6425,-151.5483,24.67,59,0,14.0
350,Bundaberg,AU,2022-11-28 18:33:29,-24.85,152.35,75.22,99,100,7.74
351,Najran,SA,2022-11-28 18:33:29,17.4924,44.1277,63.25,39,0,1.43
352,Atambua,ID,2022-11-28 18:33:30,-9.1061,124.8925,74.84,86,100,0.4
353,Razole,IN,2022-11-28 18:33:30,16.4833,81.8333,70.39,80,25,2.8
354,Kidal,ML,2022-11-28 18:33:30,18.4411,1.4078,76.64,18,100,7.99
355,Saint-Francois,FR,2022-11-28 18:32:54,46.4154,3.9054,44.04,100,100,4.61
356,Hammerfest,NO,2022-11-28 18:33:31,70.6634,23.6821,30.65,80,0,0.0
357,Kupang,ID,2022-11-28 18:33:31,-10.1667,123.5833,77.68,88,100,3.13
358,Meiganga,CM,2022-11-28 18:33:32,6.5167,14.3,71.08,37,11,3.87
359,Seguin,US,2022-11-28 18:30:22,29.5688,-97.9647,73.29,59,0,3.44
360,Innisfail,AU,2022-11-28 18:30:08,-17.5333,146.0333,75.4,85,100,2.37
361,Afua,BR,2022-11-28 18:33:33,-0.1567,-50.3867,89.74,50,97,7.99
362,Bolshaya Glushitsa,RU,2022-11-28 18:33:33,50.2406,43.5908,26.26,55,20,10.16
363,Alice Springs,AU,2022-11-28 18:31:35,-23.7,133.8833,58.55,77,0,0.0
364,Mao,ES,2022-11-28 18:33:34,39.8885,4.2658,54.16,94,75,24.16
365,Gaffney,US,2022-11-28 18:31:02,35.0718,-81.6498,64.62,44,15,4.74
366,Lagoa,PT,2022-11-28 18:34:34,39.05,-27.9833,66.61,82,64,28.95
367,Manokwari,ID,2022-11-28 18:34:35,-0.8667,134.0833,78.44,81,100,5.5
368,Mari-Turek,RU,2022-11-28 18:33:18,56.7895,49.6235,0.88,100,99,3.09
369,Turukhansk,RU,2022-11-28 18:34:36,65.8167,87.9833,-3.82,98,100,7.05
370,Zhaodong,CN,2022-11-28 18:34:36,46.0833,125.9833,13.5,91,100,11.23
371,Tralee,IE,2022-11-28 18:34:37,52.2704,-9.7026,48.45,87,100,3.44
372,Kieta,PG,2022-11-28 18:34:37,-6.2167,155.6333,79.18,87,100,6.22
373,Omsukchan,RU,2022-11-28 18:34:37,62.5333,155.8,-4.14,99,100,7.4
374,Lorengau,PG,2022-11-28 18:34:38,-2.0226,147.2712,81.79,71,56,5.66
375,Kavaratti,IN,2022-11-28 18:34:38,10.5669,72.642,81.16,68,79,1.66
376,Kahului,US,2022-11-28 18:34:39,20.8947,-156.47,76.84,90,100,7.0
377,Alekseyevsk,RU,2022-11-28 18:34:39,57.8406,108.3492,-8.81,95,100,9.66
378,Do Gonbadan,IR,2022-11-28 18:34:40,30.3586,50.7981,57.29,58,75,0.0
379,Tupik,RU,2022-11-28 18:34:40,54.4253,119.9327,-26.54,99,95,2.95
380,Tezu,IN,2022-11-28 18:34:40,27.9167,96.1667,63.25,39,3,4.85
381,Villa Del Rosario,CO,2022-11-28 18:34:41,7.8339,-72.4742,82.78,70,40,11.5
382,Katsuura,JP,2022-11-28 18:34:41,35.1333,140.3,66.51,64,100,20.74
383,Orocue,CO,2022-11-28 18:34:42,4.7912,-71.3354,82.15,75,83,7.92
384,Gaomi,CN,2022-11-28 18:34:43,36.3833,119.7528,44.19,68,100,19.77
385,Salalah,OM,2022-11-28 18:34:43,17.0151,54.0924,77.09,73,0,3.44
386,Wakkanai,JP,2022-11-28 18:34:43,45.4094,141.6739,37.29,93,100,21.83
387,Plettenberg Bay,ZA,2022-11-28 18:34:44,-34.0527,23.3716,66.61,83,60,12.88
388,Henties Bay,NA,2022-11-28 18:34:44,-22.116,14.2845,60.96,78,1,5.48
389,Makakilo City,US,2022-11-28 18:34:44,21.3469,-158.0858,73.72,77,100,6.91
390,Broome,US,2022-11-28 18:34:45,42.2506,-75.833,40.86,90,100,12.66
391,Fairbanks,US,2022-11-28 18:30:00,64.8378,-147.7164,-2.24,71,20,4.61
392,Itapecerica,BR,2022-11-28 18:33:51,-20.4725,-45.1256,69.44,83,100,9.78
393,Bongandanga,CD,2022-11-28 18:34:46,1.5,21.05,69.96,98,97,1.7
394,Djambala,CG,2022-11-28 18:34:46,-2.5447,14.7533,68.22,91,100,1.57
395,Lages,BR,2022-11-28 18:34:46,-27.8161,-50.3261,66.07,88,78,6.46
396,San Carlos De Bariloche,AR,2022-11-28 18:34:46,-41.1456,-71.3082,78.55,11,0,28.77
397,Tyumentsevo,RU,2022-11-28 18:34:47,53.3224,81.498,-10.84,91,22,2.28
398,Tevriz,RU,2022-11-28 18:34:47,57.509,72.4042,-9.53,92,59,4.12
399,Hambantota,LK,2022-11-28 18:34:48,6.1241,81.1185,79.14,100,40,1.14
400,Palana,RU,2022-11-28 18:34:48,59.1167,159.9667,19.71,90,100,7.29
401,Arlit,NE,2022-11-28 18:34:49,18.7369,7.3853,73.89,19,100,9.1
402,Alofi,NU,2022-11-28 18:34:49,-19.0595,-169.9187,76.89,78,40,10.36
403,Saint George,US,2022-11-28 18:30:07,37.1041,-113.5841,37.99,52,0,4.61
404,Ust-Tsilma,RU,2022-11-28 18:34:49,65.441,52.1498,17.31,96,100,4.61
405,Taywarah,AF,2022-11-28 18:34:50,33.35,64.4167,36.07,41,0,1.01
406,Aksarka,RU,2022-11-28 18:33:21,66.5606,67.7975,13.84,94,100,6.15
407,Ust-Nera,RU,2022-11-28 18:32:21,64.5667,143.2,-12.77,98,100,4.03
408,Aquiraz,BR,2022-11-28 18:34:50,-3.9014,-38.3911,86.09,62,76,11.56
409,Agadez,NE,2022-11-28 18:34:51,19.75,10.25,63.88,24,100,8.93
410,Tura,IN,2022-11-28 18:35:51,25.5198,90.2201,60.98,75,0,3.71
411,Sangar,RU,2022-11-28 18:35:52,63.9242,127.4739,-40.97,100,98,1.97
412,Killybegs,IE,2022-11-28 18:35:52,54.6333,-8.45,46.11,87,71,9.06
413,Erenhot,CN,2022-11-28 18:35:52,43.6475,111.9767,-3.82,49,60,23.96
414,Hongjiang,CN,2022-11-28 18:35:53,27.11,109.9956,58.08,94,100,7.36
415,Neiafu,TO,2022-11-28 18:35:53,-18.65,-173.9833,79.48,78,20,6.91
416,Husavik,IS,2022-11-28 18:35:54,66.0449,-17.3389,29.52,64,11,13.56
417,Kudat,MY,2022-11-28 18:35:54,6.8837,116.8477,77.29,100,20,0.0
418,Karasjok,NO,2022-11-28 18:35:54,69.4719,25.5112,32.81,91,100,16.37
419,Aklavik,CA,2022-11-28 18:35:55,68.2191,-135.0107,-22.52,92,78,4.34
420,Wanning,CN,2022-11-28 18:35:55,18.8003,110.3967,77.43,92,14,7.72
421,Bodden Town,KY,2022-11-28 18:35:55,19.2833,-81.25,87.8,63,20,11.5
422,Kalmunai,LK,2022-11-28 18:35:56,7.4167,81.8167,77.43,79,100,6.04
423,Kaohsiung,TW,2022-11-28 18:35:56,22.6163,120.3133,77.04,90,20,5.75
424,Berlevag,NO,2022-11-28 18:35:56,70.8578,29.0864,30.15,80,0,3.44
425,Chlorakas,CY,2022-11-28 18:35:57,34.8042,32.4083,63.48,59,20,5.75
426,Katherine,AU,2022-11-28 18:35:58,-14.4667,132.2667,75.52,94,100,4.61
427,Half Moon Bay,US,2022-11-28 18:35:58,37.4636,-122.4286,61.11,78,100,19.57
428,Virginia Beach,US,2022-11-28 18:35:58,36.8529,-75.978,66.02,59,40,16.11
429,Shelburne,CA,2022-11-28 18:35:59,44.0787,-80.2041,31.12,79,94,8.21
430,Verkh-Chebula,RU,2022-11-28 18:35:59,56.0308,87.6218,-4.43,82,100,9.53
431,Loudi,CN,2022-11-28 18:35:59,27.7344,111.9944,51.75,81,100,12.39
432,Kaufungen,DE,2022-11-28 18:36:00,51.2811,9.6186,44.35,79,100,3.56
433,Petropavlovsk-Kamchatskiy,RU,2022-11-28 18:36:00,53.0452,158.6483,30.79,51,20,13.42
434,Dudinka,RU,2022-11-28 18:36:00,69.4058,86.1778,6.62,97,93,8.12
435,Ambilobe,MG,2022-11-28 18:36:00,-13.2,49.05,76.59,75,79,2.66
436,Saryg-Sep,RU,2022-11-28 18:36:01,51.5,95.6,-17.9,97,100,1.72
437,Kholodnyy,RU,2022-11-28 18:36:01,62.7167,147.95,-10.8,96,100,5.32
438,San Lazaro,BZ,2022-11-28 18:36:02,18.0387,-88.6622,82.8,79,51,8.34
439,Goya,AR,2022-11-28 18:36:02,-29.14,-59.2626,100.92,18,0,9.53
440,Cap Malheureux,MU,2022-11-28 18:31:08,-19.9842,57.6142,74.46,76,100,8.21
441,Ahipara,NZ,2022-11-28 18:36:03,-35.1667,173.1667,58.24,76,100,5.79
442,Brownwood,US,2022-11-28 18:34:28,31.7093,-98.9912,66.96,51,9,16.04
443,Srednekolymsk,RU,2022-11-28 18:36:03,67.45,153.6833,-15.45,99,100,7.14
444,Tazovskiy,RU,2022-11-28 18:36:04,67.4667,78.7,8.2,95,100,7.4
445,Kaa-Khem,RU,2022-11-28 18:36:04,51.6833,94.7333,-13.81,91,100,1.66
446,Ridgecrest,US,2022-11-28 18:36:05,35.6225,-117.6709,61.65,25,75,15.99
447,Cumana,VE,2022-11-28 18:36:05,10.4635,-64.1775,79.97,82,99,16.4
448,Changqing,CN,2022-11-28 18:36:05,36.5575,116.7272,35.78,29,98,17.9
449,Labuhan,ID,2022-11-28 18:36:05,-6.8844,112.2051,77.9,87,100,8.93
450,Abu Samrah,SY,2022-11-28 18:36:06,35.3029,37.1841,56.84,66,100,14.0
451,Nalut,LY,2022-11-28 18:36:06,30.3333,10.85,62.11,55,100,4.9
452,Okha,RU,2022-11-28 18:36:07,53.5739,142.9478,12.2,83,61,17.11
453,Burnie,AU,2022-11-28 18:36:07,-41.0667,145.9167,46.94,72,98,11.59
454,Banda Aceh,ID,2022-11-28 18:36:07,5.5577,95.3222,78.58,85,42,8.16
455,Yatou,CN,2022-11-28 18:36:08,37.15,122.3833,44.15,65,100,28.14
456,Te Anau,NZ,2022-11-28 18:36:08,-45.4167,167.7167,50.94,93,98,2.01
457,Douentza,ML,2022-11-28 18:36:08,14.9951,-2.9517,79.0,12,100,2.95
458,Asyut,EG,2022-11-28 18:37:09,27.181,31.1837,65.89,34,99,3.15
459,Naze,JP,2022-11-28 18:37:09,28.3667,129.4833,72.52,90,100,11.68
460,Poum,NC,2022-11-28 18:37:10,-20.2333,164.0167,81.18,79,27,17.9
461,Tukums,LV,2022-11-28 18:37:10,56.9669,23.1553,29.55,93,100,6.87
462,Berdigestyakh,RU,2022-11-28 18:37:10,62.0989,126.6992,-37.95,100,88,3.06
463,Dingle,PH,2022-11-28 18:37:11,10.9995,122.6711,75.78,94,99,7.11
464,Chanute,US,2022-11-28 18:37:11,37.6792,-95.4572,53.71,50,0,13.8
465,Troyes,FR,2022-11-28 18:37:12,48.3333,4.0833,44.65,93,75,3.44
466,Osmena,PH,2022-11-28 18:37:12,10.5208,119.9258,82.53,81,100,17.02
467,Namibe,AO,2022-11-28 18:37:12,-15.1961,12.1522,70.54,85,98,8.3
468,Margate,GB,2022-11-28 18:33:40,51.3813,1.3862,47.7,91,52,4.07
469,Xuddur,SO,2022-11-28 18:37:13,4.1213,43.8894,76.51,58,55,8.39
470,Portland,US,2022-11-28 18:36:45,45.5234,-122.6762,43.81,93,75,7.0
471,Sobolevo,RU,2022-11-28 18:37:13,54.4299,31.8996,29.41,97,100,9.78
472,Roald,NO,2022-11-28 18:37:14,62.5833,6.1333,49.33,61,75,2.3
473,Beidao,CN,2022-11-28 18:37:14,34.5686,105.8933,32.47,38,54,4.41
474,Pacific Grove,US,2022-11-28 18:37:15,36.6177,-121.9166,57.42,85,75,6.91
475,Flin Flon,CA,2022-11-28 18:37:15,54.7682,-101.865,21.04,86,100,9.22
476,Leh,IN,2022-11-28 18:37:15,34.1667,77.5833,14.5,48,0,1.92
477,Safford,US,2022-11-28 18:37:00,32.834,-109.7076,59.11,22,0,0.0
478,Codrington,AU,2022-11-28 18:37:16,-38.2667,141.9667,49.39,91,79,7.58
479,Port Hawkesbury,CA,2022-11-28 18:37:17,45.6169,-61.3485,52.18,97,100,19.57
480,Port Macquarie,AU,2022-11-28 18:36:13,-31.4333,152.9167,63.9,92,12,5.97
481,Toguchin,RU,2022-11-28 18:33:19,55.2353,84.3858,-12.48,95,100,4.47
482,Bonga,ET,2022-11-28 18:37:17,7.2833,36.2333,58.41,96,19,1.48
483,Ballina,AU,2022-11-28 18:37:18,-28.8667,153.5667,69.01,98,100,6.33
484,Grand Gaube,MU,2022-11-28 18:37:18,-20.0064,57.6608,75.6,76,100,7.76
485,Rocha,UY,2022-11-28 18:37:19,-34.4833,-54.3333,80.89,50,10,15.77
486,Jutai,BR,2022-11-28 18:37:19,-5.1833,-68.9,86.72,66,100,0.56
487,Awbari,LY,2022-11-28 18:37:20,26.5921,12.7805,62.51,57,100,8.7
488,Chistogorskiy,RU,2022-11-28 18:37:20,53.9835,87.3843,-4.54,90,99,1.57
489,Isla Vista,US,2022-11-28 18:37:21,34.4133,-119.861,68.31,70,75,6.91
490,Castanheira De Pera,PT,2022-11-28 18:37:21,40.0072,-8.2105,45.23,94,12,4.27
491,Bulnes,CL,2022-11-28 18:37:21,-36.7423,-72.2985,91.74,23,0,13.96
492,Komsomolskiy,UZ,2022-11-28 18:37:22,40.4272,71.7189,45.32,70,79,9.22
493,Altay,CN,2022-11-28 18:37:22,47.8667,88.1167,-8.93,51,0,7.36
494,Ayan,RU,2022-11-28 18:37:22,56.45,138.1667,-5.37,92,11,17.38
495,Quatre Cocos,MU,2022-11-28 18:37:23,-20.2078,57.7625,75.31,73,100,5.01
496,Stolin,BY,2022-11-28 18:37:23,51.8912,26.846,23.61,97,100,5.44
497,Ambon,ID,2022-11-28 18:37:24,-3.6954,128.1814,78.24,15,20,6.91
498,Drumheller,CA,2022-11-28 18:37:24,51.4617,-112.7101,15.13,67,100,17.27
499,Atlantic City,US,2022-11-28 18:35:53,39.3643,-74.4229,55.04,53,75,19.57
500,Nantucket,US,2022-11-28 18:37:24,41.2835,-70.0995,57.31,69,75,17.27
501,Cabedelo,BR,2022-11-28 18:37:25,-6.9811,-34.8339,83.07,67,15,11.81
502,Mendi,PG,2022-11-28 18:37:25,-6.1761,143.6513,53.47,97,100,2.91
503,Tchollire,CM,2022-11-28 18:37:26,8.4022,14.1698,76.91,25,51,1.19
504,Bethel Park,US,2022-11-28 18:37:26,40.3276,-80.0395,44.06,82,100,5.99
505,Sankt Veit,DE,2022-11-28 18:38:26,49.1,10.95,39.58,81,100,3.69
506,Grand-Santi,GF,2022-11-28 18:38:27,4.25,-54.3833,87.03,55,94,6.24
507,San Policarpo,PH,2022-11-28 18:38:27,12.1791,125.5072,81.09,83,58,12.1
508,Saint-Pierre,RE,2022-11-28 18:38:28,-21.3393,55.4781,76.68,69,0,3.44
509,Kudahuvadhoo,MV,2022-11-28 18:38:28,2.6708,72.8944,80.55,69,99,6.4
510,Oyama,JP,2022-11-28 18:38:28,36.3,139.8,58.59,61,100,0.54
511,Katangli,RU,2022-11-28 18:38:29,51.7102,143.2326,0.72,100,75,5.03
512,Khasan,RU,2022-11-28 18:38:29,42.4308,130.6434,36.3,87,100,4.61
513,Beringovskiy,RU,2022-11-28 18:36:26,63.05,179.3167,28.85,96,100,28.32
514,Nagato,JP,2022-11-28 18:38:30,34.3833,131.2,66.31,88,100,26.17
515,Krasnyye Tkachi,RU,2022-11-28 18:38:30,57.4926,39.7563,19.22,97,100,3.98
516,Kashi,CN,2022-11-28 18:38:31,39.4547,75.9797,27.61,50,100,11.18
517,Diego De Almagro,CL,2022-11-28 18:38:31,-26.3667,-70.05,80.38,33,0,15.01
518,Metro,ID,2022-11-28 18:38:31,-5.1131,105.3067,74.8,90,100,4.68
519,Hakui,JP,2022-11-28 18:38:31,36.8833,136.7833,63.25,80,100,5.53
520,Presidencia Roque Saenz Pena,AR,2022-11-28 18:38:32,-26.7852,-60.4388,103.3,15,0,9.46
521,Kamoke,PK,2022-11-28 18:38:32,31.9744,74.2244,61.84,35,0,3.15
522,Muswellbrook,AU,2022-11-28 18:38:33,-32.2667,150.9,59.32,92,77,3.0
523,Kinsale,IE,2022-11-28 18:38:33,51.7075,-8.5306,47.57,87,20,1.14
524,Cacule,BR,2022-11-28 18:38:33,-14.5033,-42.2222,78.06,76,100,5.12
525,Manggar,ID,2022-11-28 18:38:34,-2.8833,108.2667,78.19,84,100,4.23
526,Dubovskoye,RU,2022-11-28 18:38:34,47.4092,42.7575,29.89,45,14,12.64
527,Bandarbeyla,SO,2022-11-28 18:38:35,9.4942,50.8122,78.17,70,98,18.75
528,Rockland,US,2022-11-28 18:38:35,41.1668,-74.0496,51.71,65,96,8.01
529,Cozumel,MX,2022-11-28 18:38:35,20.5083,-86.9458,87.87,66,75,11.5
530,Dina,CA,2022-11-28 18:38:36,52.9335,-110.0849,10.81,91,100,20.74
531,Dengfeng,CN,2022-11-28 18:38:36,34.4553,113.0281,41.67,24,100,7.23
532,Port Loko,SL,2022-11-28 18:38:36,8.7667,-12.7833,82.08,64,94,4.65
533,Tabory,RU,2022-11-28 18:38:37,58.5198,64.5495,1.49,87,5,5.46
534,Duki,PK,2022-11-28 18:38:37,30.1541,68.5728,56.59,20,0,2.91
535,Selty,RU,2022-11-28 18:38:37,57.3132,52.1345,1.81,99,100,2.37
536,Seoul,KR,2022-11-28 18:38:38,37.5683,126.9778,58.6,94,100,17.27
537,Lamu,KE,2022-11-28 18:38:38,-2.2717,40.902,80.82,79,42,10.63
538,Edd,ER,2022-11-28 18:38:38,13.9297,41.6925,84.49,42,20,19.64
539,Dekar,BW,2022-11-28 18:38:39,-21.5333,21.9333,82.22,30,95,9.53
540,Mehamn,NO,2022-11-28 18:38:39,71.0357,27.8492,30.11,80,0,8.05
541,Miraflores,MX,2022-11-28 18:38:39,19.2167,-98.8083,70.56,47,88,2.3
542,Athni,IN,2022-11-28 18:38:40,16.7333,75.0667,75.63,56,19,2.06
543,Lufkin,US,2022-11-28 18:38:40,31.3382,-94.7291,67.6,57,0,5.75
544,Ayagoz,KZ,2022-11-28 18:34:42,47.9714,80.4392,-10.48,72,1,14.72
545,Liku,ID,2022-11-28 18:38:41,-0.7275,119.8922,74.52,91,94,1.97
546,Los Lunas,US,2022-11-28 18:38:41,34.8062,-106.7334,48.87,23,100,8.48
547,Okhotsk,RU,2022-11-28 18:38:41,59.3833,143.3,-2.33,83,99,17.31
548,Hamina,FI,2022-11-28 18:38:42,60.5697,27.1979,25.88,84,100,11.05
549,Yarmouth,US,2022-11-28 18:36:50,41.7057,-70.2286,54.14,66,100,18.01
550,Roebourne,AU,2022-11-28 18:37:24,-20.7833,117.1333,79.25,64,6,15.77
551,Tucurui,BR,2022-11-28 18:38:42,-3.7661,-49.6725,89.62,47,100,5.41
552,Vagur,FO,2022-11-28 18:39:43,61.4732,-6.8119,47.61,87,10,10.18
553,Egvekinot,RU,2022-11-28 18:35:18,66.3167,-179.1667,6.55,88,68,4.54
554,Staryy Krym,UA,2022-11-28 18:39:43,45.0333,35.1,44.04,82,100,9.01
555,Urumqi,CN,2022-11-28 18:39:44,43.801,87.6005,-8.45,84,0,2.24
556,Krasnyy Chikoy,RU,2022-11-28 18:39:44,50.3643,108.7512,-9.51,92,100,7.4
557,Chara,RU,2022-11-28 18:39:44,56.9064,118.2631,-21.26,84,100,1.66
558,Grindavik,IS,2022-11-28 18:39:45,63.8424,-22.4338,35.55,86,75,13.8
559,Culpeper,US,2022-11-28 18:39:45,38.5004,-77.9664,56.75,53,75,10.36
560,Teguise,ES,2022-11-28 18:39:45,29.0605,-13.564,66.42,78,20,18.41
561,Thanh Hoa,VN,2022-11-28 18:39:46,19.8,105.7667,75.61,93,7,3.33
